date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:04:29	22944/22944	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jun%202022%2003:49:08%20GMT	https://gangapipes.com/assets/images/shape/shape-25.png	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/images/shape/shape-25.png	(from https://gangapipes.com/company-profile.php)
20:04:30	366091/366091	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2011:21:57%20GMT	https://gangapipes.com/upload/cms/companyprofile.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/cms/companyprofile.jpg	(from https://gangapipes.com/company-profile.php)
20:04:30	197540/197540	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Aug%202022%2010:52:21%20GMT	https://gangapipes.com/upload/category/16617703410cpvc.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/category/16617703410cpvc.jpg	(from https://gangapipes.com/category.php?cid=1)
20:04:30	67098/67098	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:34:28%20GMT	https://gangapipes.com/index.php	C:/My%20Web%20Sites/kapdevala/gangapipes.com/index-3.html	(from https://gangapipes.com/category.php?cid=1)
20:04:31	45872/45872	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:34:28%20GMT	https://gangapipes.com/product-details.php?prdid=2	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-details66d9.html	(from https://gangapipes.com/category.php?cid=1)
20:04:34	43735/43735	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:34:31%20GMT	https://gangapipes.com/product-details.php?prdid=3	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-details2e82.html	(from https://gangapipes.com/category.php?cid=1)
20:04:37	28859/28859	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:35:02%20GMT	http://gangapipes.com//upload/products/16578878702-pipe-5-meter.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/16578878702-pipe-5-meter.jpg	(from https://gangapipes.com/category.php?cid=1)
20:04:37	25177/25177	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:34:18%20GMT	http://gangapipes.com//upload/products/16578879553-elbow.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/16578879553-elbow.jpg	(from https://gangapipes.com/category.php?cid=1)
20:04:38	43920/43920	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:34:32%20GMT	https://gangapipes.com/product-details.php?prdid=4	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-detailsabf2.html	(from https://gangapipes.com/category.php?cid=1)
20:04:40	380595/380595	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Aug%202022%2012:15:52%20GMT	https://gangapipes.com/upload/cms/cpvcgraph.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/cms/cpvcgraph.jpg	(from https://gangapipes.com/category.php?cid=1)
20:04:41	43780/43780	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:34:36%20GMT	https://gangapipes.com/product-details.php?prdid=5	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-details9c49.html	(from https://gangapipes.com/category.php?cid=1)
20:04:41	24582/24582	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:35:24%20GMT	http://gangapipes.com//upload/products/16578879974-tee.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/16578879974-tee.jpg	(from https://gangapipes.com/category.php?cid=1)
20:04:41	23257/23257	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:35:04%20GMT	http://gangapipes.com//upload/products/16578880145-coupler.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/16578880145-coupler.jpg	(from https://gangapipes.com/category.php?cid=1)
20:04:43	16955/16955	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:35:14%20GMT	http://gangapipes.com//upload/products/16578880346-end-cap.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/16578880346-end-cap.jpg	(from https://gangapipes.com/category.php?cid=1)
20:04:43	43786/43786	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:34:38%20GMT	https://gangapipes.com/product-details.php?prdid=6	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-details53d9.html	(from https://gangapipes.com/category.php?cid=1)
20:04:43	43851/43851	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:34:39%20GMT	https://gangapipes.com/product-details.php?prdid=7	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-details79b2.html	(from https://gangapipes.com/category.php?cid=1)
20:04:44	24921/24921	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:35:08%20GMT	http://gangapipes.com//upload/products/16578880547-elbow-45.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/16578880547-elbow-45.jpg	(from https://gangapipes.com/category.php?cid=1)
20:04:44	42124/42124	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:34:40%20GMT	https://gangapipes.com/product-details.php?prdid=8	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-details11bc.html	(from https://gangapipes.com/category.php?cid=1)
20:04:45	19421/19421	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:35:18%20GMT	http://gangapipes.com//upload/products/16578880708-cross-tee.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/16578880708-cross-tee.jpg	(from https://gangapipes.com/category.php?cid=1)
20:04:46	43881/43881	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:34:42%20GMT	https://gangapipes.com/product-details.php?prdid=9	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-details0b00.html	(from https://gangapipes.com/category.php?cid=1)
20:04:46	48293/48293	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:34:42%20GMT	https://gangapipes.com/product-details.php?prdid=16	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-detailsc418.html	(from https://gangapipes.com/category.php?cid=1)
20:04:48	27340/27340	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:35:10%20GMT	http://gangapipes.com//upload/products/16578880899-mta.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/16578880899-mta.jpg	(from https://gangapipes.com/category.php?cid=1)
20:04:48	23375/23375	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:35:22%20GMT	http://gangapipes.com//upload/products/165788979214-reducer-bush.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/165788979214-reducer-bush.jpg	(from https://gangapipes.com/category.php?cid=1)
20:04:48	43988/43988	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:34:43%20GMT	https://gangapipes.com/product-details.php?prdid=17	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-detailsa286.html	(from https://gangapipes.com/category.php?cid=1)
20:04:48	21391/21391	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:35:04%20GMT	http://gangapipes.com//upload/products/165788994717-brass-elbow.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/165788994717-brass-elbow.jpg	(from https://gangapipes.com/category.php?cid=1)
20:04:49	43995/43995	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:34:46%20GMT	https://gangapipes.com/product-details.php?prdid=18	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-details1a52.html	(from https://gangapipes.com/category.php?cid=1)
20:04:50	45233/45233	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:34:46%20GMT	https://gangapipes.com/product-details.php?prdid=19	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-detailsf73e.html	(from https://gangapipes.com/category.php?cid=1)
20:04:51	19458/19458	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:35:24%20GMT	http://gangapipes.com//upload/products/165789005218-brass-tee.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/165789005218-brass-tee.jpg	(from https://gangapipes.com/category.php?cid=1)
20:04:51	45392/45392	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:34:47%20GMT	https://gangapipes.com/product-details.php?prdid=20	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-details0e34.html	(from https://gangapipes.com/category.php?cid=1)
20:04:51	19093/19093	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:34:22%20GMT	http://gangapipes.com//upload/products/165789020119-brass-mta.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/165789020119-brass-mta.jpg	(from https://gangapipes.com/category.php?cid=1)
20:04:52	43856/43856	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:34:48%20GMT	https://gangapipes.com/product-details.php?prdid=21	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-detailsd14b.html	(from https://gangapipes.com/category.php?cid=1)
20:04:53	43860/43860	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:34:49%20GMT	https://gangapipes.com/product-details.php?prdid=22	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-details1015.html	(from https://gangapipes.com/category.php?cid=1)
20:04:53	21946/21946	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:35:12%20GMT	http://gangapipes.com//upload/products/165789029220-brass-fta.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/165789029220-brass-fta.jpg	(from https://gangapipes.com/category.php?cid=1)
20:04:54	19645/19645	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:35:16%20GMT	http://gangapipes.com//upload/products/165789036721-union.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/165789036721-union.jpg	(from https://gangapipes.com/category.php?cid=1)
20:04:55	43888/43888	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:34:50%20GMT	https://gangapipes.com/product-details.php?prdid=23	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-details2c6b.html	(from https://gangapipes.com/category.php?cid=1)
20:04:56	43957/43957	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:34:52%20GMT	https://gangapipes.com/product-details.php?prdid=24	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-details2597.html	(from https://gangapipes.com/category.php?cid=1)
20:04:56	27257/27257	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:35:06%20GMT	http://gangapipes.com//upload/products/165789043222-ball-value.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/165789043222-ball-value.jpg	(from https://gangapipes.com/category.php?cid=1)
20:04:56	19772/19772	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:35:08%20GMT	http://gangapipes.com//upload/products/165789055923-soket.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/165789055923-soket.jpg	(from https://gangapipes.com/category.php?cid=1)
20:04:57	41590/41590	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:34:53%20GMT	https://gangapipes.com/product-details.php?prdid=25	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-detailsd843.html	(from https://gangapipes.com/category.php?cid=1)
20:04:58	42041/42041	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:34:54%20GMT	https://gangapipes.com/product-details.php?prdid=26	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-detailsdf8d.html	(from https://gangapipes.com/category.php?cid=1)
20:04:58	20495/20495	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:35:22%20GMT	http://gangapipes.com//upload/products/165789063024-threde.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/165789063024-threde.jpg	(from https://gangapipes.com/category.php?cid=1)
20:04:59	41699/41699	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:34:55%20GMT	https://gangapipes.com/product-details.php?prdid=27	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-details78a0.html	(from https://gangapipes.com/category.php?cid=1)
20:04:59	19166/19166	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:35:24%20GMT	http://gangapipes.com//upload/products/165789075625-end-plug.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/165789075625-end-plug.jpg	(from https://gangapipes.com/category.php?cid=1)
20:05:01	26094/26094	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:35:24%20GMT	http://gangapipes.com//upload/products/165789085926-t-bush.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/165789085926-t-bush.jpg	(from https://gangapipes.com/category.php?cid=1)
20:05:02	43884/43884	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:34:56%20GMT	https://gangapipes.com/product-details.php?prdid=28	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-detailsa833.html	(from https://gangapipes.com/category.php?cid=1)
20:05:02	25209/25209	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:35:24%20GMT	http://gangapipes.com//upload/products/165789093727-elbow-t.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/165789093727-elbow-t.jpg	(from https://gangapipes.com/category.php?cid=1)
20:05:02	27525/27525	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:35:02%20GMT	http://gangapipes.com//upload/products/165789113628-cement.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/165789113628-cement.jpg	(from https://gangapipes.com/category.php?cid=1)
20:05:02	200819/200819	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Aug%202022%2011:24:21%20GMT	https://gangapipes.com/upload/category/16617722611upvc.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/category/16617722611upvc.jpg	(from https://gangapipes.com/category.php?cid=2)
20:05:02	46366/46366	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:35:00%20GMT	https://gangapipes.com/product-details.php?prdid=30	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-details3052.html	(from https://gangapipes.com/category.php?cid=2)
20:05:04	43857/43857	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:35:00%20GMT	https://gangapipes.com/product-details.php?prdid=31	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-details9d6d.html	(from https://gangapipes.com/category.php?cid=2)
20:05:04	43705/43705	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:35:01%20GMT	https://gangapipes.com/product-details.php?prdid=32	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-detailsf85b.html	(from https://gangapipes.com/category.php?cid=2)
20:05:05	16324/16324	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:35:12%20GMT	http://gangapipes.com//upload/products/16579695263-elbow.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/16579695263-elbow.jpg	(from https://gangapipes.com/category.php?cid=2)
20:05:06	43829/43829	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:35:02%20GMT	https://gangapipes.com/product-details.php?prdid=33	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-details1443.html	(from https://gangapipes.com/category.php?cid=2)
20:05:06	30003/30003	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:34:54%20GMT	http://gangapipes.com//upload/products/16579685621-pipe-5-mtr.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/16579685621-pipe-5-mtr.jpg	(from https://gangapipes.com/category.php?cid=2)
20:05:07	16579/16579	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:35:22%20GMT	http://gangapipes.com//upload/products/16579699044-tee.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/16579699044-tee.jpg	(from https://gangapipes.com/category.php?cid=2)
20:05:07	43848/43848	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:35:03%20GMT	https://gangapipes.com/product-details.php?prdid=34	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-detailsd7fb.html	(from https://gangapipes.com/category.php?cid=2)
20:05:08	17611/17611	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:34:40%20GMT	http://gangapipes.com//upload/products/16579700385-coupler.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/16579700385-coupler.jpg	(from https://gangapipes.com/category.php?cid=2)
20:05:08	43837/43837	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:35:04%20GMT	https://gangapipes.com/product-details.php?prdid=35	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-details3f1a.html	(from https://gangapipes.com/category.php?cid=2)
20:05:08	13750/13750	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:34:22%20GMT	http://gangapipes.com//upload/products/16579702666-end-cap.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/16579702666-end-cap.jpg	(from https://gangapipes.com/category.php?cid=2)
20:05:09	17135/17135	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:35:20%20GMT	http://gangapipes.com//upload/products/16581267437-elbow-45.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/16581267437-elbow-45.jpg	(from https://gangapipes.com/category.php?cid=2)
20:05:09	42497/42497	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:35:06%20GMT	https://gangapipes.com/product-details.php?prdid=36	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-detailsa8ba.html	(from https://gangapipes.com/category.php?cid=2)
20:05:10	43701/43701	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:35:06%20GMT	https://gangapipes.com/product-details.php?prdid=37	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-details07d8.html	(from https://gangapipes.com/category.php?cid=2)
20:05:11	17150/17150	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:35:16%20GMT	http://gangapipes.com//upload/products/1658127802UPVCcrossTee.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/1658127802UPVCcrossTee.jpg	(from https://gangapipes.com/category.php?cid=2)
20:05:11	44069/44069	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:35:07%20GMT	https://gangapipes.com/product-details.php?prdid=44	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-details9659.html	(from https://gangapipes.com/category.php?cid=2)
20:05:11	16688/16688	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:34:22%20GMT	http://gangapipes.com//upload/products/1658127975UPVCMTA.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/1658127975UPVCMTA.jpg	(from https://gangapipes.com/category.php?cid=2)
20:05:13	45515/45515	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:35:09%20GMT	https://gangapipes.com/product-details.php?prdid=45	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-details2492.html	(from https://gangapipes.com/category.php?cid=2)
20:05:13	19429/19429	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:35:18%20GMT	http://gangapipes.com//upload/products/1658133054UPVCBrassTee.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/1658133054UPVCBrassTee.jpg	(from https://gangapipes.com/category.php?cid=2)
20:05:13	45498/45498	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:35:09%20GMT	https://gangapipes.com/product-details.php?prdid=46	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-details118b.html	(from https://gangapipes.com/category.php?cid=2)
20:05:13	18591/18591	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:35:14%20GMT	http://gangapipes.com//upload/products/1658131498UPVCBrassMTA.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/1658131498UPVCBrassMTA.jpg	(from https://gangapipes.com/category.php?cid=2)
20:05:14	43798/43798	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:35:11%20GMT	https://gangapipes.com/product-details.php?prdid=47	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-detailse28e.html	(from https://gangapipes.com/category.php?cid=2)
20:05:14	19769/19769	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:34:20%20GMT	http://gangapipes.com//upload/products/1658131594UPVCBrassFTA.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/1658131594UPVCBrassFTA.jpg	(from https://gangapipes.com/category.php?cid=2)
20:05:15	17139/17139	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:35:24%20GMT	http://gangapipes.com//upload/products/1658131794UPVCUnion.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/1658131794UPVCUnion.jpg	(from https://gangapipes.com/category.php?cid=2)
20:05:16	22011/22011	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:34:24%20GMT	http://gangapipes.com//upload/products/1658131926UPVCBallValve.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/1658131926UPVCBallValve.jpg	(from https://gangapipes.com/category.php?cid=2)
20:05:19	43889/43889	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:35:12%20GMT	https://gangapipes.com/product-details.php?prdid=48	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-detailsf334.html	(from https://gangapipes.com/category.php?cid=2)
20:05:20	43889/43889	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:35:16%20GMT	https://gangapipes.com/product-details.php?prdid=49	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-detailsc8b0.html	(from https://gangapipes.com/category.php?cid=2)
20:05:20	19066/19066	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:34:22%20GMT	http://gangapipes.com//upload/products/1658132485UPVCTankConnector.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/1658132485UPVCTankConnector.jpg	(from https://gangapipes.com/category.php?cid=2)
20:05:21	44005/44005	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:35:17%20GMT	https://gangapipes.com/product-details.php?prdid=50	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-details3e05.html	(from https://gangapipes.com/category.php?cid=2)
20:05:22	41479/41479	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:35:18%20GMT	https://gangapipes.com/product-details.php?prdid=51	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-details9410.html	(from https://gangapipes.com/category.php?cid=2)
20:05:22	43786/43786	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:35:18%20GMT	https://gangapipes.com/product-details.php?prdid=52	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-detailsc7a3.html	(from https://gangapipes.com/category.php?cid=2)
20:05:22	19378/19378	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:35:06%20GMT	http://gangapipes.com//upload/products/1658132584UPVCTankConnectorThreaded.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/1658132584UPVCTankConnectorThreaded.jpg	(from https://gangapipes.com/category.php?cid=2)
20:05:23	17421/17421	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:35:04%20GMT	http://gangapipes.com//upload/products/1658132678UPVCEndPlug.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/1658132678UPVCEndPlug.jpg	(from https://gangapipes.com/category.php?cid=2)
20:05:24	46178/46178	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:35:21%20GMT	https://gangapipes.com/product-details.php?prdid=54	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-details4f38.html	(from https://gangapipes.com/category.php?cid=3)
20:05:25	31606/31606	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:35:22%20GMT	http://gangapipes.com//upload/products/1658132817UPVCSolvent.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/1658132817UPVCSolvent.jpg	(from https://gangapipes.com/category.php?cid=2)
20:05:27	26043/26043	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:35:06%20GMT	http://gangapipes.com//upload/products/1658153666Ring-Type-Pipe-B.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/1658153666Ring-Type-Pipe-B.jpg	(from https://gangapipes.com/category.php?cid=3)
20:05:28	41799/41799	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:35:23%20GMT	https://gangapipes.com/product-details.php?prdid=55	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-detailsffa1.html	(from https://gangapipes.com/category.php?cid=3)
20:05:28	22506/22506	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:35:10%20GMT	http://gangapipes.com//upload/products/1658154171Bend-87-with-Door.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/1658154171Bend-87-with-Door.jpg	(from https://gangapipes.com/category.php?cid=3)
20:05:29	41887/41887	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:35:25%20GMT	https://gangapipes.com/product-details.php?prdid=56	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-detailscd68.html	(from https://gangapipes.com/category.php?cid=3)
20:05:30	41831/41831	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:35:26%20GMT	https://gangapipes.com/product-details.php?prdid=57	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-details730b.html	(from https://gangapipes.com/category.php?cid=3)
20:05:31	21498/21498	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:35:10%20GMT	http://gangapipes.com//upload/products/1658154237Ring-Type-Single-Tee.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/1658154237Ring-Type-Single-Tee.jpg	(from https://gangapipes.com/category.php?cid=3)
20:05:32	20418/20418	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:34:40%20GMT	http://gangapipes.com//upload/products/1658154388Ring-Type-Shoe-Bend.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/1658154388Ring-Type-Shoe-Bend.jpg	(from https://gangapipes.com/category.php?cid=3)
20:05:32	41848/41848	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:35:27%20GMT	https://gangapipes.com/product-details.php?prdid=58	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-details07e1.html	(from https://gangapipes.com/category.php?cid=3)
